customer_id,customer_name,city,signup_date,customer_type
9157,Customer_9157,MG Road,2022-05-13,New
9158,Customer_9158,Domlur,2023-06-12,Returning
9159,Customer_9159,Malleshwaram,2023-03-05,Returning
9160,Customer_9160,Malleshwaram,2023-06-10,New
9161,Customer_9161,Brigade Road,2023-06-22,Returning
9162,Customer_9162,Shanti Nagar,2022-08-01,New
9163,Customer_9163,Shanti Nagar,2023-08-22,New
9165,Customer_9165,Indiranagar,2022-04-04,Returning
9166,Customer_9166,Koramangala 5th Block,2022-06-25,New
9167,Customer_9167,Electronic City,2022-03-15,New
9168,Customer_9168,BTM,2023-10-16,Returning
9169,Customer_9169,Brigade Road,2023-10-30,Returning
9170,Customer_9170,Indiranagar,2022-10-12,New
9171,Customer_9171,Electronic City,2022-01-29,Returning
9172,Customer_9172,Frazer Town,2022-09-22,Returning
9173,Customer_9173,Jeevan Bhima Nagar,2022-01-21,Premium
9174,Customer_9174,Basavanagudi,2022-07-24,Returning
9175,Customer_9175,Rajajinagar,2023-09-12,New
9176,Customer_9176,BTM,2022-06-22,New
9177,Customer_9177,Frazer Town,2023-11-20,Returning
9178,Customer_9178,Domlur,2023-01-29,New
9179,Customer_9179,BTM,2022-06-20,New
9180,Customer_9180,Basavanagudi,2023-04-16,Returning
9181,Customer_9181,BTM,2022-07-10,New
9182,Customer_9182,Rajajinagar,2023-05-08,Returning
9183,Customer_9183,Koramangala 6th Block,2022-07-17,Returning
9184,Customer_9184,Koramangala 5th Block,2022-06-16,New
9185,Customer_9185,BTM,2023-02-10,Returning
9186,Customer_9186,HSR,2023-05-19,Returning
9187,Customer_9187,Koramangala 5th Block,2023-11-15,Returning
9188,Customer_9188,Richmond Road,2022-01-01,New
9189,Customer_9189,Jayanagar,2022-03-09,Returning
9190,Customer_9190,Shanti Nagar,2022-04-03,New
9192,Customer_9192,Jayanagar,2022-12-10,New
9193,Customer_9193,Banashankari,2022-10-21,Returning
9194,Customer_9194,JP Nagar,2023-05-11,Returning
9195,Customer_9195,Jayanagar,2023-12-27,Returning
9196,Customer_9196,Brigade Road,2023-09-02,Returning
9197,Customer_9197,Jayanagar,2022-11-22,Returning
9198,Customer_9198,Bannerghatta Road,2022-11-06,Returning
9200,Customer_9200,Koramangala 1st Block,2023-10-04,New
9201,Customer_9201,Frazer Town,2023-04-06,Returning
9203,Customer_9203,Rajajinagar,2022-08-05,New
9204,Customer_9204,Brookefield,2022-08-30,Returning
9205,Customer_9205,Koramangala 5th Block,2022-11-02,New
9209,Customer_9209,Sarjapur Road,2023-07-03,New
9210,Customer_9210,Cunningham Road,2023-09-02,New
9211,Customer_9211,Brookefield,2022-10-27,New
9212,Customer_9212,Marathahalli,2022-02-03,New
9213,Customer_9213,BTM,2023-06-10,Returning
9215,Customer_9215,BTM,2023-09-12,New
9216,Customer_9216,Whitefield,2023-10-11,New
9217,Customer_9217,BTM,2022-08-28,Returning
9218,Customer_9218,Koramangala 5th Block,2023-09-21,Returning
9219,Customer_9219,Malleshwaram,2023-05-31,Returning
9220,Customer_9220,Koramangala 1st Block,2022-01-09,New
9221,Customer_9221,Marathahalli,2023-06-14,New
9222,Customer_9222,Indiranagar,2022-07-20,New
9223,Customer_9223,Marathahalli,2022-06-15,Returning
9224,Customer_9224,Bannerghatta Road,2023-08-07,New
9225,Customer_9225,Bommanahalli,2022-08-31,Returning
9226,Customer_9226,BTM,2022-07-12,New
9227,Customer_9227,JP Nagar,2022-07-04,Returning
9228,Customer_9228,Kammanahalli,2023-06-03,New
9229,Customer_9229,Jayanagar,2022-08-16,New
9230,Customer_9230,Koramangala 1st Block,2022-01-22,Returning
9231,Customer_9231,Koramangala 5th Block,2022-07-12,Returning
9232,Customer_9232,MG Road,2023-08-27,Returning
9233,Customer_9233,Ulsoor,2022-10-14,New
9234,Customer_9234,Koramangala 4th Block,2023-05-29,New
9236,Customer_9236,Basavanagudi,2022-09-05,New
9238,Customer_9238,Ejipura,2023-10-16,New
9239,Customer_9239,Koramangala 6th Block,2022-04-20,Returning
9240,Customer_9240,Bellandur,2023-05-03,New
9241,Customer_9241,Lavelle Road,2023-07-20,Returning
9242,Customer_9242,Jayanagar,2022-04-27,Returning
9243,Customer_9243,Banaswadi,2022-01-29,New
9245,Customer_9245,Koramangala 5th Block,2023-01-17,Returning
9247,Customer_9247,BTM,2023-10-09,Premium
9248,Customer_9248,Marathahalli,2023-11-25,New
9249,Customer_9249,Cunningham Road,2022-10-13,New
9250,Customer_9250,Bommanahalli,2022-03-04,New
9251,Customer_9251,Brigade Road,2022-09-04,Returning
9252,Customer_9252,HSR,2023-02-09,New
9253,Customer_9253,Whitefield,2022-01-12,Returning
9254,Customer_9254,MG Road,2022-11-18,New
9255,Customer_9255,JP Nagar,2022-07-10,Returning
9256,Customer_9256,Bannerghatta Road,2023-09-01,New
9257,Customer_9257,Bannerghatta Road,2022-01-02,New
9258,Customer_9258,Richmond Road,2022-11-13,New
9260,Customer_9260,Whitefield,2022-02-22,Returning
9261,Customer_9261,Shivajinagar,2022-01-17,Premium
9262,Customer_9262,MG Road,2022-07-06,Returning
9263,Customer_9263,BTM,2023-02-04,Returning
9265,Customer_9265,New BEL Road,2022-03-28,Returning
9267,Customer_9267,Koramangala 4th Block,2022-03-06,New
9268,Customer_9268,Commercial Street,2023-02-18,New
9269,Customer_9269,Koramangala 7th Block,2022-10-21,Premium
9270,Customer_9270,HSR,2022-05-20,Returning
9271,Customer_9271,New BEL Road,2022-09-13,New
9272,Customer_9272,Koramangala 5th Block,2023-05-04,New
9273,Customer_9273,Jayanagar,2022-03-15,Returning
9274,Customer_9274,Koramangala 1st Block,2023-08-29,Returning
9277,Customer_9277,Banashankari,2022-08-06,New
9278,Customer_9278,Koramangala 4th Block,2022-05-08,Returning
9279,Customer_9279,Jayanagar,2022-07-17,Premium
9280,Customer_9280,MG Road,2022-01-19,New
9282,Customer_9282,Lavelle Road,2023-12-24,Returning
9283,Customer_9283,Domlur,2023-12-02,Returning
9284,Customer_9284,Whitefield,2022-05-22,Returning
9285,Customer_9285,HSR,2022-03-13,New
9286,Customer_9286,Indiranagar,2022-03-17,Returning
9288,Customer_9288,Ulsoor,2023-08-14,New
9289,Customer_9289,Richmond Road,2023-10-21,New
9290,Customer_9290,Koramangala 4th Block,2022-02-23,New
9292,Customer_9292,Whitefield,2023-09-12,New
9293,Customer_9293,Koramangala 1st Block,2022-02-17,New
9294,Customer_9294,Koramangala 7th Block,2023-03-11,New
9295,Customer_9295,Koramangala 4th Block,2022-10-13,Returning
9296,Customer_9296,BTM,2023-09-18,New
9297,Customer_9297,Commercial Street,2023-04-11,New
9298,Customer_9298,Whitefield,2023-01-08,Returning
9299,Customer_9299,Brigade Road,2023-08-08,Returning
9300,Customer_9300,Bellandur,2023-12-11,New
9301,Customer_9301,HSR,2023-11-23,Returning
9302,Customer_9302,Kalyan Nagar,2023-11-10,New
9303,Customer_9303,Bannerghatta Road,2022-11-23,New
9305,Customer_9305,Indiranagar,2022-09-06,New
9307,Customer_9307,Brookefield,2022-11-20,Returning
9308,Customer_9308,Shanti Nagar,2022-03-31,Returning
9310,Customer_9310,Koramangala 8th Block,2022-05-28,New
9311,Customer_9311,Commercial Street,2022-02-03,New
9312,Customer_9312,Shanti Nagar,2022-10-27,New
9313,Customer_9313,BTM,2022-11-22,New
9314,Customer_9314,Shanti Nagar,2023-06-06,New
9315,Customer_9315,Frazer Town,2023-03-20,Returning
9317,Customer_9317,BTM,2023-04-09,Returning
9318,Customer_9318,Koramangala 7th Block,2023-08-14,New
9319,Customer_9319,Frazer Town,2023-04-19,Returning
9320,Customer_9320,Whitefield,2023-12-08,Returning
9321,Customer_9321,Whitefield,2023-12-15,New
9322,Customer_9322,MG Road,2023-04-08,New
9323,Customer_9323,Koramangala 1st Block,2022-07-27,New
9324,Customer_9324,JP Nagar,2023-01-09,New
9325,Customer_9325,BTM,2022-03-20,Returning
9326,Customer_9326,Old Airport Road,2023-05-29,New
9327,Customer_9327,Kammanahalli,2022-03-09,Returning
9328,Customer_9328,BTM,2023-10-27,New
9330,Customer_9330,Indiranagar,2023-09-20,Returning
9331,Customer_9331,Koramangala 7th Block,2022-02-18,New
9332,Customer_9332,BTM,2022-02-11,Returning
9333,Customer_9333,BTM,2023-06-23,Returning
9334,Customer_9334,Bellandur,2022-07-27,New
9335,Customer_9335,Bannerghatta Road,2023-08-14,Returning
9336,Customer_9336,BTM,2023-11-17,New
9337,Customer_9337,Basavanagudi,2022-06-29,New
9338,Customer_9338,Cunningham Road,2023-02-07,New
9339,Customer_9339,HSR,2022-01-26,New
9340,Customer_9340,Jayanagar,2023-10-05,New
9341,Customer_9341,Old Airport Road,2022-03-24,Returning
9342,Customer_9342,Lavelle Road,2023-04-03,New
9343,Customer_9343,Bannerghatta Road,2022-05-14,New
9344,Customer_9344,HSR,2022-06-26,Returning
9345,Customer_9345,Banashankari,2023-11-30,New
9346,Customer_9346,HSR,2023-04-28,Returning
9347,Customer_9347,Basavanagudi,2022-07-27,Returning
9349,Customer_9349,Indiranagar,2023-02-19,New
9350,Customer_9350,Sarjapur Road,2022-09-30,Returning
9351,Customer_9351,HSR,2022-03-10,Returning
9352,Customer_9352,MG Road,2023-12-28,Returning
9353,Customer_9353,BTM,2022-08-03,Returning
9355,Customer_9355,New BEL Road,2023-08-12,Returning
9356,Customer_9356,Shanti Nagar,2023-05-29,New
9357,Customer_9357,Vasanth Nagar,2023-06-29,New
9358,Customer_9358,Bannerghatta Road,2022-01-16,New
9360,Customer_9360,Shanti Nagar,2022-05-02,New
9361,Customer_9361,Koramangala 4th Block,2022-07-11,Premium
9363,Customer_9363,Bannerghatta Road,2023-10-04,New
9364,Customer_9364,Banaswadi,2022-12-08,New
9365,Customer_9365,Bellandur,2023-01-27,Premium
9366,Customer_9366,BTM,2022-01-16,Returning
9367,Customer_9367,Marathahalli,2022-02-12,New
9368,Customer_9368,New BEL Road,2022-02-26,Returning
9369,Customer_9369,BTM,2023-02-27,New
9370,Customer_9370,MG Road,2022-03-10,New
9371,Customer_9371,BTM,2023-07-04,New
9372,Customer_9372,JP Nagar,2022-02-27,New
9374,Customer_9374,Sarjapur Road,2023-02-28,New
9375,Customer_9375,Koramangala 7th Block,2022-02-22,New
9376,Customer_9376,Shivajinagar,2023-11-03,Returning
9377,Customer_9377,New BEL Road,2023-08-16,Returning
9378,Customer_9378,Koramangala 5th Block,2023-09-05,New
9379,Customer_9379,Koramangala 7th Block,2022-05-22,Premium
9380,Customer_9380,BTM,2023-08-28,New
9381,Customer_9381,Electronic City,2022-08-08,Premium
9382,Customer_9382,BTM,2023-10-18,New
9383,Customer_9383,Brigade Road,2022-06-10,New
9384,Customer_9384,Church Street,2023-03-18,New
9385,Customer_9385,Koramangala 5th Block,2022-12-25,New
9386,Customer_9386,Indiranagar,2022-03-17,New
9388,Customer_9388,Residency Road,2022-10-28,New
9389,Customer_9389,Koramangala 7th Block,2022-05-28,New
9390,Customer_9390,Koramangala 7th Block,2023-01-27,New
9391,Customer_9391,JP Nagar,2022-08-20,Returning
9392,Customer_9392,Indiranagar,2023-07-16,Returning
9393,Customer_9393,Whitefield,2023-04-27,New
9394,Customer_9394,South Bangalore,2022-11-07,New
9395,Customer_9395,Banashankari,2023-03-03,New
9396,Customer_9396,Residency Road,2022-06-06,Returning
9397,Customer_9397,BTM,2023-02-09,New
9399,Customer_9399,Kalyan Nagar,2022-06-06,Returning
9401,Customer_9401,Domlur,2022-10-03,New
9402,Customer_9402,Jayanagar,2022-10-19,Premium
9403,Customer_9403,Malleshwaram,2022-01-26,New
9404,Customer_9404,Koramangala 4th Block,2023-06-26,Returning
9405,Customer_9405,Koramangala 5th Block,2023-04-12,New
9406,Customer_9406,Brigade Road,2023-05-22,New
9407,Customer_9407,Brigade Road,2023-01-26,Returning
9408,Customer_9408,New BEL Road,2022-01-12,Returning
9409,Customer_9409,BTM,2022-10-11,Returning
9411,Customer_9411,Koramangala 7th Block,2023-09-17,Returning
9412,Customer_9412,Koramangala 5th Block,2022-11-08,Returning
9414,Customer_9414,Marathahalli,2023-01-14,New
9415,Customer_9415,Marathahalli,2022-08-13,Returning
9416,Customer_9416,Koramangala 4th Block,2022-11-15,New
9417,Customer_9417,Shivajinagar,2023-03-25,Returning
9418,Customer_9418,Marathahalli,2022-11-13,New
9419,Customer_9419,Basavanagudi,2022-09-20,New
9420,Customer_9420,Shanti Nagar,2022-06-25,New
9421,Customer_9421,Koramangala 6th Block,2022-10-31,New
9422,Customer_9422,BTM,2023-07-21,New
9423,Customer_9423,Kammanahalli,2023-01-27,Returning
9424,Customer_9424,Wilson Garden,2022-11-22,New
9425,Customer_9425,Marathahalli,2023-10-13,New
9426,Customer_9426,Domlur,2023-05-29,Returning
9427,Customer_9427,Bannerghatta Road,2022-11-28,New
9428,Customer_9428,BTM,2022-09-20,Returning
9429,Customer_9429,Shivajinagar,2023-06-04,Premium
9430,Customer_9430,South Bangalore,2022-01-02,Premium
9432,Customer_9432,Bannerghatta Road,2023-05-09,New
9433,Customer_9433,HSR,2023-11-14,New
9434,Customer_9434,Shanti Nagar,2023-06-14,Returning
9436,Customer_9436,BTM,2023-04-25,New
9437,Customer_9437,Residency Road,2023-11-18,Premium
9438,Customer_9438,Koramangala 1st Block,2022-06-15,Premium
9439,Customer_9439,Bommanahalli,2023-11-19,New
9440,Customer_9440,Malleshwaram,2022-12-10,Returning
9441,Customer_9441,Indiranagar,2022-03-10,Premium
9442,Customer_9442,Koramangala 6th Block,2022-12-09,Returning
9443,Customer_9443,Electronic City,2022-08-14,Returning
9444,Customer_9444,Jayanagar,2022-01-08,New
9445,Customer_9445,Frazer Town,2022-05-08,Returning
9447,Customer_9447,BTM,2022-07-15,Returning
9448,Customer_9448,HSR,2023-09-01,Returning
9450,Customer_9450,Marathahalli,2022-01-02,New
9451,Customer_9451,JP Nagar,2023-11-18,Premium
9453,Customer_9453,Bannerghatta Road,2022-01-23,New
9454,Customer_9454,MG Road,2022-10-03,Returning
9455,Customer_9455,Basavanagudi,2023-07-03,Returning
9456,Customer_9456,BTM,2022-04-10,Premium
9457,Customer_9457,Shanti Nagar,2023-10-06,Returning
9458,Customer_9458,Brigade Road,2023-05-15,New
9459,Customer_9459,Koramangala 1st Block,2022-09-25,New
9460,Customer_9460,BTM,2022-10-16,New
9461,Customer_9461,Basavanagudi,2022-03-08,Returning
9462,Customer_9462,Whitefield,2023-01-01,Returning
9464,Customer_9464,BTM,2023-09-20,New
9465,Customer_9465,Bellandur,2023-05-11,New
9466,Customer_9466,BTM,2023-01-27,Returning
9467,Customer_9467,Ulsoor,2022-01-06,New
9469,Customer_9469,Kammanahalli,2022-09-06,Premium
9470,Customer_9470,St. Marks Road,2022-01-21,Returning
9471,Customer_9471,Koramangala 5th Block,2023-09-04,New
9472,Customer_9472,BTM,2022-07-10,Premium
9473,Customer_9473,Marathahalli,2023-05-18,New
9474,Customer_9474,Koramangala 4th Block,2022-12-12,New
9476,Customer_9476,Ulsoor,2023-08-14,Returning
9477,Customer_9477,Koramangala 4th Block,2023-09-16,Returning
9478,Customer_9478,Indiranagar,2023-04-23,Returning
9479,Customer_9479,HSR,2022-07-19,Returning
9481,Customer_9481,HSR,2023-10-01,Returning
9482,Customer_9482,Cunningham Road,2022-03-24,Returning
9483,Customer_9483,Kalyan Nagar,2023-10-12,Premium
9484,Customer_9484,BTM,2023-10-21,Returning
9485,Customer_9485,Koramangala 1st Block,2022-10-11,New
9486,Customer_9486,BTM,2022-03-18,Returning
9487,Customer_9487,BTM,2023-09-03,Returning
9488,Customer_9488,Koramangala 5th Block,2023-11-03,Premium
9490,Customer_9490,JP Nagar,2022-04-20,Premium
9491,Customer_9491,HSR,2023-03-29,Returning
9492,Customer_9492,Koramangala 1st Block,2023-01-28,New
9493,Customer_9493,HSR,2022-09-05,Premium
9494,Customer_9494,Kammanahalli,2022-02-23,New
9496,Customer_9496,Koramangala 6th Block,2023-05-22,Returning
9497,Customer_9497,Koramangala 5th Block,2023-03-29,New
9499,Customer_9499,Whitefield,2022-12-27,Premium
9500,Customer_9500,Shivajinagar,2022-06-17,New
9501,Customer_9501,Church Street,2023-05-18,New
9502,Customer_9502,Bellandur,2022-03-16,New
9503,Customer_9503,Malleshwaram,2022-05-19,Returning
9504,Customer_9504,Whitefield,2023-10-24,New
9505,Customer_9505,Whitefield,2023-02-21,Returning
9506,Customer_9506,JP Nagar,2023-04-19,Returning
9507,Customer_9507,JP Nagar,2023-11-05,New
9509,Customer_9509,JP Nagar,2023-10-17,New
9511,Customer_9511,MG Road,2022-07-19,Returning
9512,Customer_9512,Jayanagar,2022-02-27,New
9513,Customer_9513,Indiranagar,2023-11-12,Returning
9514,Customer_9514,Marathahalli,2023-09-28,Returning
9515,Customer_9515,Commercial Street,2023-11-06,New
9516,Customer_9516,BTM,2022-07-02,Returning
9518,Customer_9518,Marathahalli,2023-01-03,New
9520,Customer_9520,Whitefield,2023-05-11,Premium
9522,Customer_9522,HSR,2023-01-29,New
9524,Customer_9524,BTM,2022-12-26,New
9525,Customer_9525,Basavanagudi,2023-08-02,Returning
9526,Customer_9526,Sarjapur Road,2023-03-19,New
9527,Customer_9527,Indiranagar,2023-03-20,Returning
9528,Customer_9528,Vasanth Nagar,2022-04-15,Returning
9529,Customer_9529,BTM,2023-04-09,Premium
9530,Customer_9530,Church Street,2023-04-14,Returning
9531,Customer_9531,Brigade Road,2022-06-19,Premium
9532,Customer_9532,Jayanagar,2023-05-04,Premium
9533,Customer_9533,St. Marks Road,2023-10-03,New
9534,Customer_9534,Koramangala 1st Block,2022-08-08,New
9535,Customer_9535,Whitefield,2023-02-27,New
9536,Customer_9536,JP Nagar,2022-06-29,New
9537,Customer_9537,Brigade Road,2022-02-27,New
9538,Customer_9538,JP Nagar,2022-12-16,Premium
9540,Customer_9540,Electronic City,2023-09-03,Returning
9541,Customer_9541,Banashankari,2022-02-14,New
9542,Customer_9542,Koramangala 5th Block,2022-05-15,New
9543,Customer_9543,Koramangala 5th Block,2023-08-16,Returning
9544,Customer_9544,Electronic City,2023-10-15,New
9545,Customer_9545,Marathahalli,2022-12-13,New
9546,Customer_9546,Whitefield,2023-06-04,Returning
9547,Customer_9547,Brigade Road,2022-03-07,Returning
9548,Customer_9548,Shanti Nagar,2023-04-24,Premium
9549,Customer_9549,Kalyan Nagar,2022-10-11,New
9551,Customer_9551,BTM,2023-02-21,Premium
9552,Customer_9552,Marathahalli,2022-09-22,Returning
9553,Customer_9553,BTM,2023-08-29,New
9554,Customer_9554,Malleshwaram,2023-04-24,Returning
9555,Customer_9555,Brigade Road,2022-05-26,Returning
9556,Customer_9556,Marathahalli,2022-11-06,New
9557,Customer_9557,JP Nagar,2023-08-29,New
9558,Customer_9558,Lavelle Road,2023-06-27,New
9559,Customer_9559,Frazer Town,2022-08-20,Returning
9560,Customer_9560,Electronic City,2022-06-25,Returning
9561,Customer_9561,Wilson Garden,2023-12-23,Returning
9562,Customer_9562,Church Street,2023-09-15,Returning
9563,Customer_9563,South Bangalore,2023-03-06,Returning
9564,Customer_9564,BTM,2022-07-20,New
9566,Customer_9566,Koramangala 5th Block,2023-12-24,New
9567,Customer_9567,Whitefield,2022-11-21,New
9568,Customer_9568,Lavelle Road,2022-11-13,Returning
9569,Customer_9569,Koramangala 1st Block,2022-01-02,New
9570,Customer_9570,BTM,2023-01-02,Returning
9571,Customer_9571,Koramangala 6th Block,2023-04-26,Returning
9572,Customer_9572,BTM,2022-01-21,New
9573,Customer_9573,New BEL Road,2023-02-18,Returning
9574,Customer_9574,Koramangala 6th Block,2022-03-18,New
9575,Customer_9575,Race Course Road,2022-07-08,New
9576,Customer_9576,BTM,2023-09-21,New
9577,Customer_9577,Sarjapur Road,2022-01-26,New
9578,Customer_9578,Sarjapur Road,2023-09-28,New
9579,Customer_9579,Frazer Town,2023-07-17,New
9580,Customer_9580,HSR,2023-04-29,Returning
9581,Customer_9581,Ulsoor,2023-10-15,Returning
9582,Customer_9582,Koramangala 6th Block,2022-01-11,New
9583,Customer_9583,Koramangala 7th Block,2022-10-02,New
9584,Customer_9584,Old Airport Road,2022-09-10,Returning
9585,Customer_9585,JP Nagar,2022-03-10,New
9586,Customer_9586,Indiranagar,2022-03-25,Returning
9587,Customer_9587,Bellandur,2023-10-09,New
9588,Customer_9588,Bellandur,2023-03-17,Returning
9589,Customer_9589,Basavanagudi,2023-07-11,Returning
9590,Customer_9590,JP Nagar,2023-11-08,Returning
9591,Customer_9591,Koramangala 7th Block,2022-03-13,New
9594,Customer_9594,Marathahalli,2022-01-02,Returning
9595,Customer_9595,Electronic City,2022-01-01,New
9597,Customer_9597,Kalyan Nagar,2023-01-19,New
9598,Customer_9598,Bannerghatta Road,2023-08-08,Returning
9599,Customer_9599,Kalyan Nagar,2022-07-11,Returning
9600,Customer_9600,Basavanagudi,2023-01-15,Returning
9601,Customer_9601,Jayanagar,2022-07-29,Premium
9602,Customer_9602,Whitefield,2022-10-25,Returning
9603,Customer_9603,Ulsoor,2022-10-28,Returning
9604,Customer_9604,Rajajinagar,2023-03-02,Returning
9605,Customer_9605,Basavanagudi,2023-06-15,New
9606,Customer_9606,Koramangala 7th Block,2023-03-08,New
9607,Customer_9607,Koramangala 6th Block,2023-06-15,New
9608,Customer_9608,Kammanahalli,2023-03-12,New
9609,Customer_9609,St. Marks Road,2023-08-16,Returning
9610,Customer_9610,Wilson Garden,2023-03-20,Returning
9611,Customer_9611,Electronic City,2022-03-05,Premium
9613,Customer_9613,Electronic City,2022-02-14,New
9614,Customer_9614,Kammanahalli,2022-03-27,Returning
9615,Customer_9615,Ejipura,2022-07-08,New
9616,Customer_9616,Ulsoor,2023-03-18,New
9617,Customer_9617,Koramangala 1st Block,2023-01-20,New
9618,Customer_9618,Cunningham Road,2022-10-28,New
9619,Customer_9619,HSR,2022-07-22,Returning
9620,Customer_9620,Shivajinagar,2022-09-16,Returning
9621,Customer_9621,Kalyan Nagar,2022-05-27,New
9622,Customer_9622,Electronic City,2022-06-27,Premium
9623,Customer_9623,Brigade Road,2022-09-29,Returning
9624,Customer_9624,Jayanagar,2023-01-01,New
9625,Customer_9625,Koramangala 4th Block,2022-06-03,Returning
9626,Customer_9626,Shivajinagar,2023-07-27,New
9627,Customer_9627,MG Road,2022-08-23,New
9629,Customer_9629,Banaswadi,2022-07-24,New
9630,Customer_9630,Residency Road,2022-04-10,New
9631,Customer_9631,Indiranagar,2023-11-02,Returning
9632,Customer_9632,Banashankari,2022-06-14,New
9634,Customer_9634,BTM,2023-09-06,New
9635,Customer_9635,Ulsoor,2023-10-13,Returning
9636,Customer_9636,Richmond Road,2023-07-03,New
9637,Customer_9637,Banashankari,2022-07-17,Returning
9638,Customer_9638,Koramangala 4th Block,2022-09-09,Returning
9639,Customer_9639,Koramangala 7th Block,2022-12-21,New
9640,Customer_9640,Koramangala 7th Block,2023-07-03,New
9641,Customer_9641,Nagawara,2023-02-28,New
9643,Customer_9643,Church Street,2023-03-10,New
9644,Customer_9644,St. Marks Road,2022-06-26,New
9645,Customer_9645,Frazer Town,2023-11-29,New
9646,Customer_9646,BTM,2022-04-28,Returning
9647,Customer_9647,Koramangala 6th Block,2023-08-20,New
9648,Customer_9648,Koramangala 7th Block,2023-07-11,New
9650,Customer_9650,Residency Road,2023-02-03,Returning
9651,Customer_9651,Koramangala 5th Block,2022-03-24,New
9652,Customer_9652,Jayanagar,2022-12-22,Premium
9653,Customer_9653,Bannerghatta Road,2022-07-27,New
9654,Customer_9654,Cunningham Road,2022-03-03,New
9655,Customer_9655,Domlur,2022-06-10,New
9656,Customer_9656,Shanti Nagar,2023-03-31,Returning
9657,Customer_9657,Malleshwaram,2023-09-30,New
9658,Customer_9658,Lavelle Road,2023-07-31,New
9659,Customer_9659,JP Nagar,2023-05-05,New
9660,Customer_9660,Shanti Nagar,2022-03-13,Returning
9661,Customer_9661,Kalyan Nagar,2023-10-12,Returning
9662,Customer_9662,Richmond Road,2023-07-31,New
9663,Customer_9663,Whitefield,2022-07-12,Premium
9664,Customer_9664,Bommanahalli,2023-04-05,New
9665,Customer_9665,Banashankari,2022-10-05,New
9666,Customer_9666,Jayanagar,2022-03-21,New
9667,Customer_9667,New BEL Road,2023-08-30,Returning
9669,Customer_9669,BTM,2022-12-07,New
9671,Customer_9671,Bannerghatta Road,2022-07-02,Returning
9672,Customer_9672,Lavelle Road,2022-04-05,Returning
9673,Customer_9673,JP Nagar,2023-10-19,New
9675,Customer_9675,Rajajinagar,2023-03-04,New
9676,Customer_9676,Shivajinagar,2022-03-30,Returning
9677,Customer_9677,Whitefield,2023-07-12,New
9678,Customer_9678,Koramangala 4th Block,2022-04-29,Returning
9679,Customer_9679,Brigade Road,2023-02-04,Returning
9680,Customer_9680,Electronic City,2023-06-22,New
9681,Customer_9681,City Market,2022-03-11,Premium
9682,Customer_9682,Indiranagar,2022-08-27,New
9683,Customer_9683,MG Road,2023-03-19,New
9684,Customer_9684,Koramangala 1st Block,2023-12-18,New
9685,Customer_9685,Ejipura,2022-05-28,New
9686,Customer_9686,MG Road,2023-05-11,New
9687,Customer_9687,BTM,2023-04-15,Returning
9688,Customer_9688,Rajajinagar,2022-06-02,New
9689,Customer_9689,HSR,2022-07-24,New
9690,Customer_9690,Jayanagar,2023-08-01,Returning
9691,Customer_9691,Vasanth Nagar,2022-07-25,Returning
9692,Customer_9692,Indiranagar,2022-03-15,New
9693,Customer_9693,JP Nagar,2022-09-09,New
9694,Customer_9694,Ulsoor,2022-03-15,Returning
9695,Customer_9695,Whitefield,2022-06-21,Returning
9696,Customer_9696,Indiranagar,2022-05-02,New
9697,Customer_9697,Indiranagar,2023-01-24,Returning
9698,Customer_9698,Bannerghatta Road,2022-05-20,New
9699,Customer_9699,Whitefield,2022-05-06,New
9701,Customer_9701,Bellandur,2022-08-06,Premium
9702,Customer_9702,Koramangala 6th Block,2023-07-13,Premium
9703,Customer_9703,Old Airport Road,2023-10-16,New
9705,Customer_9705,Indiranagar,2023-12-03,Premium
9707,Customer_9707,HSR,2022-05-06,New
9708,Customer_9708,Kammanahalli,2023-12-21,New
9709,Customer_9709,Whitefield,2022-02-07,New
9710,Customer_9710,Indiranagar,2023-02-20,New
9711,Customer_9711,JP Nagar,2022-04-05,New
9712,Customer_9712,Ulsoor,2022-05-03,New
9713,Customer_9713,JP Nagar,2023-11-24,Returning
9714,Customer_9714,Kalyan Nagar,2022-02-05,New
9715,Customer_9715,Bellandur,2023-03-13,New
9716,Customer_9716,Church Street,2022-02-04,Premium
9717,Customer_9717,Kalyan Nagar,2023-04-16,New
9718,Customer_9718,Jayanagar,2022-11-20,New
9719,Customer_9719,Jayanagar,2023-04-30,Returning
9720,Customer_9720,Frazer Town,2023-07-23,Returning
9721,Customer_9721,Electronic City,2023-04-04,Premium
9722,Customer_9722,Race Course Road,2023-10-15,New
9723,Customer_9723,Electronic City,2023-04-24,Returning
9724,Customer_9724,Koramangala 6th Block,2023-10-01,Returning
9726,Customer_9726,Kammanahalli,2022-08-13,New
9727,Customer_9727,Shanti Nagar,2022-07-13,Returning
9728,Customer_9728,Koramangala 6th Block,2022-04-22,Returning
9729,Customer_9729,Jayanagar,2023-01-11,Returning
9730,Customer_9730,Rajajinagar,2023-07-16,Returning
9731,Customer_9731,HSR,2023-12-25,Premium
9733,Customer_9733,Whitefield,2023-08-18,Returning
9734,Customer_9734,Jayanagar,2023-04-30,New
9736,Customer_9736,BTM,2022-05-30,Returning
9738,Customer_9738,Wilson Garden,2023-05-05,Returning
9741,Customer_9741,Koramangala 5th Block,2023-04-27,New
9742,Customer_9742,BTM,2023-01-10,Returning
9743,Customer_9743,MG Road,2023-12-08,Returning
