order_id,restaurant_id,customer_id,order_date,order_value,delivery_time_mins,order_status,quantity
87005,40938,9802,2024-05-17,894,23,Delivered,1
87006,49979,15328,2023-05-08,531,43,Delivered,2
87007,38436,19659,2025-08-29,882,69,Delivered,2
87008,25398,4741,2024-05-19,460,23,Delivered,2
87010,26597,10196,2025-02-09,1285,50,Delivered,1
87012,34536,16118,2024-03-16,337,55,Delivered,4
87013,25191,7909,2025-02-06,607,65,Delivered,2
87015,21307,2058,2024-01-16,921,21,Cancelled,4
87018,33985,18989,2025-06-23,1238,53,Delivered,3
87020,9982,2784,2024-08-20,943,33,Delivered,3
87024,12491,19050,2025-03-05,516,45,Delivered,1
87025,44259,5502,2024-07-09,1252,26,Delivered,2
87035,2724,17179,2023-06-28,624,24,Delivered,1
87037,22986,4112,2023-10-27,849,53,Cancelled,3
87038,29802,14404,2024-01-15,736,39,Cancelled,4
87039,41192,19950,2023-12-19,864,23,Delivered,3
87041,32145,1437,2023-03-13,1002,52,Delivered,4
87044,759,9693,2024-04-03,807,32,Delivered,2
87050,24883,6229,2024-10-16,943,37,Cancelled,3
87052,5337,10182,2023-07-21,547,24,Delivered,3
87059,52479,18168,2025-03-05,1449,42,Delivered,1
87060,23958,5984,2024-05-09,632,42,Delivered,2
87063,19425,12155,2025-04-19,1004,52,Delivered,1
87067,27014,12682,2024-12-06,1445,47,Delivered,3
87068,34696,12390,2024-09-02,1081,58,Delivered,4
87069,1458,17769,2025-05-09,1332,68,Delivered,4
87072,29233,5352,2025-06-09,276,35,Cancelled,4
87074,6063,11845,2023-10-31,1107,48,Delivered,3
87075,389,12043,2025-05-26,181,60,Delivered,2
87076,9439,10963,2024-03-25,182,61,Delivered,4
87080,516,16858,2024-03-15,450,50,Delayed,4
87082,29622,14240,2023-09-24,758,43,Delivered,2
87083,27986,8753,2025-05-21,740,22,Delivered,2
87084,41313,8618,2024-08-25,878,46,Delivered,1
87085,1027,2827,2025-08-11,1443,66,Delivered,2
87086,55391,1390,2025-03-08,525,24,Delivered,3
87089,25065,10751,2025-05-03,1081,34,Delivered,4
87090,27650,7698,2025-06-03,862,69,Delivered,2
87092,35226,5174,2024-07-01,1133,61,Delivered,3
87093,41641,12089,2025-06-04,935,35,Delivered,2
87094,55378,1220,2024-09-20,609,39,Cancelled,3
87095,960,6986,2025-01-14,1094,34,Delivered,1
87097,16650,5692,2023-12-26,976,27,Delivered,2
87099,18174,13267,2024-03-09,431,62,Delivered,1
87103,27414,2466,2024-02-18,1272,69,Delivered,3
87110,4718,2305,2024-04-22,987,34,Delivered,3
87111,8252,11813,2024-06-01,1452,35,Delayed,1
87115,26543,2574,2025-07-05,705,52,Delayed,3
87120,2192,19005,2023-07-11,1464,68,Delivered,4
87121,27995,4581,2024-08-05,486,21,Delivered,2
87124,15994,1271,2023-10-09,261,43,Delivered,2
87129,21193,17376,2025-05-15,1238,54,Delivered,3
87131,4000,6257,2023-07-25,1075,64,Cancelled,1
87134,16534,2041,2025-07-30,235,65,Delivered,4
87135,4581,8488,2023-07-03,207,63,Delayed,3
87141,30705,15919,2024-03-11,1079,38,Delivered,2
87143,50360,13610,2024-08-16,591,20,Delivered,2
87144,42289,18484,2023-04-17,440,67,Delivered,1
87145,43261,9175,2024-01-24,1425,24,Delivered,3
87147,53363,10434,2025-09-20,1304,59,Delivered,3
87149,26845,135,2023-02-17,1463,45,Delivered,4
87154,27199,7954,2025-08-27,1348,40,Delivered,1
87165,11663,14422,2025-02-10,1251,23,Delivered,4
87166,10577,2480,2024-09-13,839,55,Cancelled,1
87170,38922,9833,2024-06-28,945,53,Delayed,3
87174,30672,14077,2025-08-11,1445,53,Delivered,1
87176,35661,16355,2024-10-20,1004,41,Delivered,4
87182,33321,1562,2023-05-03,922,49,Delivered,1
87184,3490,616,2023-09-04,397,23,Delivered,2
87185,35987,4151,2025-02-01,1137,60,Delivered,4
87186,41631,17569,2024-07-20,1358,42,Delayed,1
87188,26955,403,2023-01-30,1097,40,Delivered,2
87190,28329,678,2025-01-18,1384,27,Delivered,1
87194,12735,5666,2024-01-24,1178,60,Cancelled,1
87196,54512,19314,2023-11-02,1293,24,Cancelled,3
87199,27766,2946,2024-05-27,368,44,Delivered,1
87204,16191,1941,2025-03-20,521,57,Delivered,3
87208,42284,9071,2024-08-31,904,67,Cancelled,2
87211,46800,11003,2024-09-06,757,31,Cancelled,4
87214,24449,9608,2025-08-31,717,62,Cancelled,4
87215,9507,14683,2024-08-30,180,31,Delivered,4
87216,32326,6451,2024-11-01,553,35,Delivered,2
87219,18292,6781,2025-06-06,1171,51,Delivered,4
87222,29739,4127,2025-07-09,819,58,Delivered,1
87223,20579,11942,2025-05-03,173,68,Delivered,4
87224,48869,14024,2025-06-07,828,61,Delivered,1
87225,2487,9718,2025-08-17,526,65,Delivered,4
87226,27562,4130,2023-07-10,1226,69,Delivered,3
87229,27724,19577,2024-07-25,362,46,Delayed,2
87231,44625,13803,2024-01-03,1374,60,Cancelled,4
87238,13427,3774,2025-02-03,808,41,Delivered,2
87239,4032,3444,2023-01-11,695,42,Cancelled,1
87240,45936,1324,2024-05-26,429,25,Delivered,4
87241,41988,2673,2023-06-29,692,53,Cancelled,4
87245,13037,11445,2024-07-30,428,58,Delivered,3
87246,34725,13894,2023-03-01,243,29,Delivered,3
87252,11170,10888,2023-07-19,765,61,Delivered,3
87253,30687,4055,2024-08-09,1315,40,Cancelled,2
87259,15473,1763,2025-03-25,1026,25,Delivered,1
87260,27101,10752,2023-10-15,906,25,Delivered,1
87264,25031,7198,2025-01-19,1164,66,Delivered,1
87266,26772,19914,2023-07-15,611,60,Delivered,4
87268,33156,12329,2023-05-11,1126,24,Delivered,3
87272,756,16570,2024-11-22,1369,40,Delivered,3
87277,48239,963,2025-04-18,1466,30,Cancelled,1
87280,34079,18567,2024-01-29,1466,45,Delivered,3
87281,15941,12818,2024-02-25,155,63,Delivered,1
87282,11655,18831,2024-02-23,655,64,Delivered,3
87283,5964,12297,2025-06-14,212,30,Delivered,4
87286,44405,8042,2023-03-31,297,34,Delivered,3
87290,15726,5714,2025-06-09,696,35,Delayed,2
87294,28300,19086,2023-02-07,1024,65,Delivered,2
87295,25836,19274,2023-06-26,1422,65,Delivered,3
87296,18515,16035,2025-01-04,1007,51,Cancelled,1
87297,26860,11462,2024-12-09,1066,60,Delayed,3
87298,22860,3942,2024-11-09,780,52,Delivered,3
87300,22909,8019,2025-01-03,1064,30,Delivered,3
87301,52070,14665,2023-09-27,853,45,Delivered,2
87302,214,1339,2024-02-19,507,31,Delivered,1
87306,50393,10142,2025-06-20,984,64,Delivered,1
87308,21161,1692,2024-03-05,449,22,Delivered,2
87309,2701,17940,2025-06-02,1441,50,Delivered,3
87312,31678,1602,2023-03-12,498,31,Delivered,3
87314,52405,1599,2023-05-29,570,61,Delivered,4
87316,13316,10659,2025-04-28,1282,68,Delivered,4
87319,22946,19503,2023-08-12,887,53,Delivered,2
87320,8351,3229,2023-01-20,1352,57,Delivered,4
87323,23713,11152,2024-01-03,161,62,Delayed,3
87325,874,3700,2024-05-04,734,50,Delivered,1
87330,1932,1086,2023-05-24,1295,58,Delivered,2
87331,41467,5365,2023-11-06,1280,28,Delivered,2
87333,43924,4532,2023-02-11,257,61,Delivered,2
87334,7964,2141,2023-08-13,759,24,Delivered,3
87342,8791,5255,2025-07-13,543,63,Delivered,2
87343,41381,18111,2025-06-12,628,21,Delayed,3
87344,43502,3186,2023-06-19,1382,63,Delivered,4
87345,17131,13673,2024-03-11,1098,58,Delivered,3
87347,16041,8338,2023-09-21,936,63,Delivered,1
87349,29475,6081,2023-06-20,825,49,Delivered,1
87350,8235,10742,2025-02-24,287,33,Delivered,1
87354,15892,9552,2024-04-02,1023,20,Delivered,1
87365,6197,3560,2023-02-24,997,45,Delivered,2
87367,14359,12128,2023-06-25,411,37,Delayed,4
87373,49592,15085,2024-07-19,1439,55,Delivered,4
87377,24032,2988,2025-05-19,170,58,Delivered,3
87382,45952,3170,2023-09-02,518,28,Cancelled,4
87383,51392,3442,2025-07-24,1106,21,Delivered,3
87386,32681,17734,2025-07-30,887,49,Delivered,1
87387,51841,14797,2023-10-29,1020,50,Delivered,3
87388,3806,3376,2024-09-01,192,23,Cancelled,3
87393,32248,9125,2025-09-12,1070,64,Delivered,1
87396,15307,4760,2025-05-13,278,32,Cancelled,4
87397,3565,7909,2023-11-23,1214,25,Delivered,1
87398,53428,8429,2023-06-14,805,34,Delivered,2
87399,33301,13002,2025-06-11,639,21,Delivered,4
87400,17068,16308,2025-05-13,341,58,Delivered,3
87401,7918,19417,2025-07-14,1228,66,Delivered,4
87403,29106,3673,2024-03-14,164,58,Delivered,1
87404,31084,12601,2025-09-11,649,46,Delivered,2
87405,30886,6872,2024-10-28,226,58,Delivered,2
87407,24418,8539,2025-02-19,825,28,Delivered,2
87408,36406,7152,2023-12-17,1075,24,Cancelled,3
87410,22017,8074,2024-11-11,1318,38,Delivered,1
87413,18160,9105,2024-10-19,554,44,Delivered,4
87415,15415,3790,2025-02-09,814,65,Delivered,3
87416,21473,18368,2025-01-17,1457,26,Delivered,2
87418,20044,10759,2025-04-08,247,24,Delivered,1
87422,17203,6154,2025-06-19,651,61,Delivered,1
87424,55946,17559,2024-05-10,933,40,Delivered,2
87427,12500,3272,2023-12-26,323,69,Delayed,3
87428,32992,9652,2023-10-06,914,24,Delivered,1
87431,18340,2617,2024-07-06,1151,46,Delivered,1
87433,53083,18185,2024-10-22,1499,46,Delivered,1
87437,10598,16060,2023-07-26,488,36,Delivered,1
87440,19362,15657,2023-03-03,592,49,Delivered,2
87445,37852,11476,2024-01-10,714,66,Delivered,3
87447,37689,10543,2023-02-28,843,27,Delivered,1
87448,14676,7167,2023-05-18,850,38,Delivered,4
87449,53423,7289,2024-04-23,249,34,Delivered,4
87453,25733,4224,2023-04-29,327,69,Delivered,1
87454,37626,3723,2023-11-07,939,65,Delayed,2
87456,28030,2353,2024-10-10,1037,46,Delivered,4
87463,20179,8326,2024-11-25,1435,50,Delivered,4
87464,22630,19172,2024-06-04,899,51,Delayed,4
87465,49128,3901,2023-07-20,1311,57,Delivered,1
87470,32991,15753,2024-02-27,1078,44,Delivered,1
87471,37942,821,2024-04-26,905,40,Delivered,2
87472,26052,16657,2025-03-03,574,44,Delivered,1
87473,44501,18098,2024-03-03,1046,55,Delivered,1
87475,46689,9634,2025-08-05,729,69,Delivered,1
87477,8263,1739,2023-02-13,410,24,Delivered,1
87478,24145,15385,2024-10-06,200,23,Delivered,1
87480,5870,14589,2024-01-12,855,51,Delivered,3
87488,51582,6470,2024-03-03,1335,38,Delivered,2
87489,28765,16905,2024-10-19,213,51,Delivered,3
87493,23651,2582,2025-01-24,854,35,Delivered,2
87495,2123,17289,2023-05-13,744,21,Cancelled,4
87500,8161,6029,2025-07-26,773,56,Delivered,4
87501,22018,12669,2025-08-11,1292,42,Delayed,4
87502,4962,7999,2025-05-26,1261,46,Delayed,4
87503,49068,1243,2024-11-17,374,33,Delivered,1
87505,9094,5791,2025-02-10,215,47,Cancelled,3
87512,33919,16775,2025-09-06,294,50,Delivered,4
87514,32374,2376,2023-04-24,973,26,Cancelled,1
87518,29303,3786,2023-03-26,443,62,Delivered,2
87523,53278,15531,2024-12-22,275,60,Delivered,4
87525,10404,14097,2025-08-09,449,54,Delivered,2
87526,20748,18365,2023-01-03,1242,59,Delivered,3
87531,33978,12486,2025-07-25,748,65,Delivered,2
87532,27065,5534,2023-10-05,1270,53,Delivered,4
87534,53849,19637,2025-05-14,699,68,Delivered,1
87538,12196,2894,2025-02-21,1498,60,Delivered,1
87542,1975,10253,2024-02-15,882,35,Delivered,1
87544,15127,3451,2023-05-20,438,38,Delivered,4
87545,54551,5154,2025-02-19,1427,44,Delivered,2
87553,2430,7805,2024-06-28,1314,30,Delivered,3
87554,10157,14619,2024-02-10,1092,34,Cancelled,1
87555,125,15566,2023-09-12,1166,62,Delivered,1
87556,10081,3745,2025-01-23,1439,28,Delivered,1
87557,41114,9233,2024-06-06,1098,20,Delayed,1
87558,3688,6360,2023-12-21,565,22,Delivered,1
87559,44573,5159,2023-03-08,659,47,Cancelled,2
87563,42317,19016,2024-03-21,968,42,Delivered,4
87564,30787,4065,2024-05-18,558,21,Delayed,3
87568,4435,2076,2024-05-08,240,67,Delayed,1
87576,21315,11375,2024-08-31,169,26,Delivered,2
87577,2108,17903,2024-06-22,457,39,Delivered,1
87578,20716,6674,2023-06-19,204,59,Delivered,3
87579,18109,14464,2024-12-20,607,33,Delivered,3
87580,4383,4740,2024-01-30,696,35,Delayed,1
87581,1246,18132,2024-08-24,702,38,Delivered,3
87587,56029,1827,2025-09-03,1313,69,Delivered,4
87589,26519,17122,2023-10-23,568,32,Delivered,1
87590,35047,8972,2023-11-26,1403,44,Delivered,1
87593,6617,1406,2023-07-05,435,60,Delivered,3
87597,54142,727,2025-02-07,1430,65,Delayed,4
87598,47353,13601,2024-07-09,1428,52,Delayed,2
87601,46562,19227,2024-12-20,555,23,Delivered,2
87603,40937,2913,2023-03-20,962,62,Delivered,4
87604,30854,6553,2024-10-07,1109,26,Delivered,3
87609,43093,2309,2025-07-18,470,32,Delivered,2
87610,19197,1178,2025-02-28,919,35,Delivered,3
87613,26889,9978,2024-04-10,453,52,Delivered,2
87623,2658,17443,2024-12-12,876,51,Delivered,2
87627,14110,10346,2025-09-07,684,59,Delivered,3
87629,24356,11099,2024-07-21,1105,36,Delivered,3
87636,36861,3727,2023-09-05,727,33,Delayed,4
87637,37899,10298,2025-07-14,548,46,Delivered,4
87638,31448,11481,2024-12-20,562,49,Delivered,3
87639,44236,1147,2024-07-08,443,33,Delivered,4
87640,14605,1434,2023-01-21,390,57,Cancelled,2
87646,13166,16176,2024-12-07,1066,64,Delivered,3
87649,9563,13048,2024-07-29,1315,40,Delivered,1
87650,25961,4136,2024-01-04,684,38,Delivered,2
87651,2697,10401,2023-08-29,552,66,Delivered,4
87653,19489,3298,2025-09-04,317,29,Delivered,3
87657,34852,13278,2024-09-14,1112,28,Delivered,2
87658,5930,1980,2023-06-22,1130,53,Delivered,3
87660,33393,4068,2025-09-13,1413,36,Delivered,4
87664,21562,2820,2023-08-26,222,51,Delivered,3
87667,297,15215,2025-03-06,1332,26,Cancelled,1
87668,41759,5050,2024-03-19,828,26,Cancelled,2
87669,55545,17548,2024-10-18,1171,35,Delivered,1
87670,9222,12868,2024-02-11,1228,42,Delivered,1
87672,20279,7055,2023-01-02,838,43,Delivered,3
87675,17540,18783,2023-11-16,1114,69,Delivered,1
87676,33254,11745,2024-11-17,1194,42,Delivered,3
87677,2503,1468,2023-10-14,981,60,Delivered,4
87678,29177,6222,2023-08-17,759,47,Delivered,4
87682,19157,15485,2023-02-15,331,30,Delivered,2
87684,35682,1110,2023-02-15,1090,26,Delivered,3
87688,12921,16397,2024-12-18,798,53,Delivered,3
87689,19452,5944,2024-04-10,929,31,Delivered,3
87692,47194,6161,2025-01-30,677,35,Delivered,1
87693,9424,3668,2023-10-27,1369,48,Delivered,4
87698,27587,2339,2025-06-27,511,42,Delivered,2
87700,17555,399,2025-01-09,460,68,Delivered,2
87705,8602,12,2025-02-06,1063,38,Delivered,3
87706,18243,12263,2024-07-18,336,45,Delivered,4
87707,2673,13127,2024-07-28,928,58,Delivered,4
87711,7228,11316,2024-08-09,1060,32,Delivered,4
87714,14479,6564,2023-02-11,788,57,Delivered,1
87715,12497,6504,2023-01-01,708,52,Delivered,3
87716,13822,5061,2024-12-04,776,31,Delivered,1
87721,46178,19975,2025-06-22,1068,22,Delivered,1
87724,48552,7943,2023-05-25,248,46,Delivered,2
87725,47791,7581,2023-03-02,1266,61,Delivered,2
87726,8802,10054,2023-08-26,948,35,Delivered,3
87728,55243,19427,2024-07-16,1178,22,Delivered,3
87730,53576,10872,2025-04-30,835,56,Delivered,4
87732,26128,6923,2023-06-02,353,23,Delivered,1
87737,4716,3411,2024-03-22,161,65,Delivered,3
87738,46806,18489,2023-12-19,859,47,Cancelled,3
87740,27724,6787,2024-12-15,1123,69,Delivered,3
87741,2220,6065,2024-06-30,1049,21,Delivered,3
87742,32071,372,2024-07-08,478,44,Delivered,2
87744,30864,4671,2023-06-04,840,64,Delivered,3
87746,33363,8884,2023-09-18,1246,61,Delivered,2
87747,42442,10630,2023-05-29,1030,60,Delivered,1
87750,39141,5466,2024-05-19,465,53,Delivered,1
87752,37059,14234,2024-12-18,378,65,Delivered,3
87756,23390,4733,2025-08-06,868,34,Delayed,4
87757,44097,15900,2025-05-28,449,43,Delivered,3
87760,24902,5737,2025-02-06,1391,46,Delivered,1
87761,19719,7713,2025-05-20,482,60,Delivered,3
87762,9228,633,2023-10-29,628,54,Delivered,1
87763,24013,14164,2025-02-19,827,30,Delivered,4
87764,24572,17121,2024-07-11,1265,47,Delivered,3
87768,14070,2967,2024-11-13,1114,50,Delivered,1
87772,46356,7444,2024-03-12,443,23,Delivered,4
87773,49644,1254,2023-08-22,1487,39,Delivered,2
87775,24873,9005,2024-01-03,884,53,Delivered,3
87776,28074,5912,2024-09-03,1449,59,Cancelled,4
87779,23320,9131,2025-09-08,454,68,Delayed,4
87787,22508,8591,2024-11-30,1219,32,Delivered,1
87791,32209,7732,2024-12-25,1334,34,Delivered,3
87793,14933,11738,2023-06-18,585,63,Delivered,3
87795,31451,17635,2024-02-09,376,40,Delivered,3
87796,2571,2669,2024-11-01,1183,28,Delivered,4
87797,29481,10504,2024-08-12,468,38,Delivered,3
87804,41005,12528,2023-01-10,807,47,Delivered,3
87806,47274,18141,2025-07-03,486,61,Delivered,4
87807,38788,17034,2024-02-06,633,38,Cancelled,4
87808,35746,12993,2024-03-23,914,44,Delivered,1
87813,47891,8501,2024-10-23,683,63,Delivered,3
87814,35406,8243,2025-07-29,962,55,Delivered,4
87817,23272,15758,2024-08-06,882,54,Delivered,3
87818,49592,19746,2025-04-01,1463,62,Cancelled,3
87819,4619,3476,2024-02-26,1337,56,Delivered,3
87825,31514,3797,2023-03-09,1337,50,Delivered,4
87827,5106,6993,2023-03-01,311,69,Delivered,4
87829,19480,11022,2023-07-27,1007,27,Delivered,3
87830,48147,18519,2023-06-15,1468,33,Delivered,3
87832,45781,4035,2024-01-27,1197,60,Delivered,3
87833,32989,3323,2024-09-13,584,49,Delivered,3
87834,49801,13291,2023-02-05,1442,67,Delivered,1
87835,33727,15712,2025-07-21,1461,66,Delivered,1
87837,37064,9584,2023-11-19,430,57,Delivered,2
87838,34193,6871,2024-04-14,660,54,Delivered,2
87841,4297,7714,2025-01-02,828,23,Delivered,4
87845,14647,7039,2025-03-05,1278,27,Delivered,3
87847,3277,7477,2025-02-05,1073,50,Delivered,4
87848,46122,12631,2025-03-03,1424,57,Delivered,3
87863,532,7061,2024-12-22,1275,52,Delivered,4
87864,12596,11948,2024-11-07,214,61,Delivered,2
87869,52249,2968,2024-01-29,681,48,Cancelled,2
87872,10823,8749,2023-08-17,1160,22,Cancelled,2
87875,51779,1237,2025-04-27,704,30,Delivered,4
87876,51632,7985,2024-11-12,838,37,Delivered,3
87877,48813,8832,2025-07-21,1158,66,Delivered,4
87880,2832,347,2023-01-08,317,48,Delivered,4
87881,11894,15961,2025-07-23,286,41,Delivered,4
87882,11993,13752,2023-09-13,1193,37,Delayed,4
87885,7526,16528,2024-02-06,1473,50,Delivered,4
87887,7696,16434,2024-10-19,444,44,Delivered,4
87888,10622,15579,2025-09-08,1455,53,Delivered,4
87889,6165,16821,2023-11-09,1365,56,Delivered,3
87891,26603,11435,2025-02-16,1133,31,Delivered,4
87892,52961,392,2024-07-09,186,33,Delivered,3
87894,29225,10889,2023-04-16,831,54,Delivered,4
87898,46170,8615,2025-04-30,951,53,Delivered,4
87902,15367,15774,2025-04-01,983,39,Delivered,2
87905,37789,12989,2024-10-14,179,43,Delivered,4
87908,11887,12758,2023-08-27,1056,41,Delivered,2
87916,31803,15367,2023-06-27,627,45,Delivered,2
87919,32476,14843,2025-09-22,908,38,Cancelled,3
87928,4383,18645,2023-07-08,806,69,Delivered,2
87930,14149,19080,2025-05-04,1391,29,Delivered,1
87931,10422,7572,2025-08-02,795,57,Delivered,2
87933,21694,14111,2025-07-02,315,29,Delivered,3
87935,49296,15079,2023-11-08,363,51,Delivered,2
87936,45738,14345,2025-03-04,272,56,Delivered,4
87938,43265,3790,2025-07-18,717,40,Delivered,3
87939,37704,5007,2023-12-09,1380,36,Delivered,4
87943,15326,3173,2023-04-24,335,52,Delivered,2
87946,21211,17527,2023-01-13,837,39,Delivered,4
87947,24946,96,2025-05-07,240,43,Delivered,3
87951,31126,15282,2025-01-13,741,23,Delivered,4
87953,44233,16730,2024-07-27,1421,53,Delayed,2
87954,29296,2146,2023-02-26,564,23,Delivered,1
87955,17140,650,2024-09-15,598,65,Delivered,4
87957,2072,13139,2024-09-27,504,58,Delivered,3
87958,11678,16977,2024-04-16,937,47,Cancelled,3
87959,42090,12283,2023-11-01,373,41,Delivered,4
87965,22663,16094,2024-03-22,193,39,Delivered,1
87967,30821,1298,2025-06-07,617,20,Delivered,1
87968,14548,15611,2023-05-25,899,47,Delivered,3
87969,3006,10890,2023-11-15,1395,56,Delivered,2
87970,14042,7133,2023-11-05,1073,56,Cancelled,2
87972,29539,2893,2023-11-24,727,66,Delivered,1
87975,36085,5242,2025-09-12,1410,65,Delivered,1
87976,258,12327,2025-03-05,1440,53,Delivered,4
87981,3497,18606,2024-05-31,161,38,Delayed,3
87982,43823,8457,2024-06-15,769,20,Cancelled,1
87984,52822,4631,2025-09-11,1411,24,Cancelled,3
87985,31874,17264,2023-06-01,403,53,Delivered,3
87988,31819,5812,2024-06-06,646,42,Delivered,2
87990,33531,16141,2025-09-14,1124,67,Delivered,3
87991,41292,9682,2023-11-02,599,34,Delivered,3
87995,19805,1265,2025-09-17,1207,62,Delivered,2
87996,25608,6254,2024-05-24,931,56,Cancelled,3
88000,1241,4755,2024-11-26,208,64,Delivered,4
88001,43674,13970,2023-09-08,1161,23,Delivered,1
88004,26149,7712,2023-07-26,394,65,Cancelled,4
88009,48688,3634,2025-05-01,1262,67,Delivered,4
88010,35803,15326,2023-12-08,1208,57,Delivered,1
88013,16748,11261,2024-04-29,345,59,Delivered,4
88014,54403,11093,2025-07-02,289,43,Delivered,1
88016,1803,8294,2023-05-22,389,28,Delivered,3
88021,7522,5690,2025-09-19,959,54,Delayed,1
88024,2497,4274,2023-01-19,1413,58,Delivered,4
88026,20198,12639,2025-02-24,785,38,Delivered,1
88027,1470,13791,2024-10-19,1293,49,Delivered,2
88033,17567,10608,2023-02-17,1224,69,Delivered,2
88034,29680,18835,2023-07-10,1186,47,Delivered,1
88038,40118,9137,2024-05-10,989,64,Delivered,2
88045,40946,9573,2025-03-05,600,55,Cancelled,2
88046,9938,14467,2024-05-15,995,51,Delivered,2
88048,25966,16573,2025-07-25,1045,46,Delayed,4
88050,30904,19324,2024-02-12,1011,67,Delivered,2
88052,40732,5679,2023-09-23,856,28,Delivered,4
88053,55726,4424,2025-05-13,862,23,Delivered,1
88058,32624,4031,2025-09-22,1227,50,Delivered,2
88071,11866,18360,2023-11-11,593,42,Delivered,4
88078,49877,17113,2025-03-24,443,44,Delivered,4
88080,15336,12440,2024-02-18,164,54,Cancelled,2
88082,55088,11511,2024-12-18,674,21,Delivered,2
88084,36886,6023,2024-12-24,1244,40,Delivered,1
88087,9461,12367,2025-02-28,255,29,Delivered,2
88088,17559,3875,2023-02-08,1180,49,Delivered,3
88089,22554,12182,2023-03-29,1080,62,Cancelled,4
88092,11223,3432,2024-04-27,610,43,Delayed,4
88093,36352,9049,2023-11-28,256,28,Delayed,2
88097,22189,8339,2024-08-21,1091,28,Delivered,3
88103,34648,3836,2025-04-30,1275,28,Cancelled,3
88104,31134,14712,2024-04-23,1058,60,Delivered,4
88109,30020,4592,2023-06-06,1032,55,Delivered,3
88111,34605,986,2025-03-01,1247,41,Delivered,4
88113,27111,9299,2024-07-22,1013,36,Delivered,1
88114,47150,13461,2024-12-27,1433,40,Delivered,2
88115,3218,2998,2024-08-09,1165,42,Delivered,1
88116,4324,11426,2025-04-08,153,42,Delivered,4
88119,30927,15571,2025-01-04,1293,52,Delivered,3
88120,22276,14854,2025-01-04,1050,61,Delivered,2
88127,15815,8458,2025-05-19,1051,66,Delivered,2
88128,37945,5505,2024-10-01,1292,21,Delivered,1
88131,5167,16742,2024-02-20,805,44,Delivered,3
88133,22521,4308,2024-12-21,412,43,Delivered,2
88135,7762,1075,2024-12-18,1186,67,Delivered,3
88139,15677,13950,2023-12-22,1208,50,Delivered,1
88140,52407,16378,2023-10-12,714,45,Delivered,1
88141,43787,11754,2025-04-12,789,49,Cancelled,1
88142,26975,3940,2023-05-08,711,25,Delivered,1
88144,29767,6668,2023-05-03,686,24,Delivered,2
88149,948,16277,2024-09-21,790,59,Delayed,2
88151,39974,167,2024-02-11,216,47,Delayed,1
88152,11669,6071,2023-03-09,1014,56,Delivered,2
88154,19591,11299,2023-09-26,1013,24,Delivered,4
88157,37428,17301,2025-06-03,1100,48,Delivered,1
88160,33634,15273,2025-06-16,1306,52,Delivered,4
88163,48929,16135,2023-10-18,166,44,Delivered,2
88165,37535,11897,2024-09-07,1202,31,Delivered,2
88168,12391,6779,2024-09-27,1175,69,Delivered,4
88169,52637,803,2025-01-24,851,65,Cancelled,2
88170,22579,13843,2023-10-01,534,38,Delivered,2
88172,5708,9391,2025-08-08,155,22,Cancelled,1
88177,8623,3130,2023-09-20,497,45,Delayed,2
88180,2103,4388,2023-12-28,343,39,Cancelled,3
88181,20286,9181,2023-02-20,1200,61,Delivered,4
88185,14335,12822,2024-10-31,910,38,Delivered,3
88187,35577,11322,2023-01-26,524,62,Delivered,3
88188,7027,17862,2024-05-20,770,46,Delivered,2
88191,31144,3781,2025-05-02,640,44,Delivered,1
88195,49432,7308,2024-05-21,734,46,Delivered,4
88197,44798,13699,2024-05-15,1375,32,Cancelled,3
88200,46182,19307,2024-05-07,739,43,Delivered,1
88203,39896,4051,2023-12-19,231,42,Delivered,3
88205,36161,712,2024-10-27,959,33,Cancelled,4
88209,39214,18877,2023-03-10,284,55,Delivered,3
88211,49094,16415,2024-07-29,816,69,Delivered,4
88212,9712,6606,2023-01-20,1115,47,Delivered,1
88213,37200,9211,2023-10-24,822,24,Delivered,2
88214,36750,16170,2024-11-12,980,25,Delivered,2
88216,3972,15822,2023-01-26,955,56,Delayed,4
88220,30787,6866,2025-02-17,1471,30,Cancelled,2
88221,18860,11128,2023-11-30,1433,37,Delivered,2
88225,25771,2302,2023-06-04,770,26,Delivered,2
88231,38121,9721,2025-03-10,1254,58,Delivered,4
88232,32036,8706,2024-11-02,1274,69,Delivered,4
88233,37868,19745,2023-07-04,469,25,Delivered,1
88235,43973,6624,2023-08-22,837,38,Delivered,3
88237,16421,17073,2023-08-09,1130,22,Delivered,2
88240,40205,19983,2025-02-09,209,39,Delivered,3
88242,27237,19978,2024-09-10,217,36,Delivered,1
88247,33158,7478,2023-01-31,180,56,Delivered,1
88249,209,7524,2025-03-13,1091,35,Delayed,3
88250,10015,15950,2024-05-17,561,44,Delivered,1
88251,6874,564,2024-11-12,1031,43,Delivered,3
88256,3870,16170,2024-01-05,349,54,Delivered,2
88257,37300,11169,2025-06-23,933,27,Delivered,4
88258,16877,672,2024-08-19,978,48,Delivered,1
88260,27320,7714,2025-09-05,1384,56,Delayed,2
88262,22857,9017,2025-03-16,1467,30,Delivered,4
88264,16279,1448,2023-11-04,1474,33,Delivered,4
88267,12551,269,2024-11-03,991,53,Delivered,4
88268,30672,9138,2024-06-24,364,27,Delivered,1
88272,17305,7868,2024-12-18,1268,58,Cancelled,2
88276,53180,9840,2025-03-30,456,43,Delivered,1
